,Date,Open,High,Low,Close,Volume,MACD,RSI,ATR,MFI,CPI,USDX,IR,TB,EFFR,RMT,Score
316,12/6/2017,1524.87,1537.51,1524.36,1536.54,1271880,-3.514811966,66.91130293,16.92710418,53.01105888,119.92,102.6776,4.2,5.51,4.83,285.48,0.18636
317,12/10/2017,1536.54,1556.84,1529.12,1530.49,1212780,-4.23519661,60.72368047,17.69802531,60.4263056,119.92,102.6776,4.2,5.51,4.83,285.48,0.41604
318,12/11/2017,1530.49,1533.01,1520.19,1527.75,856118,-4.532760687,57.92450732,17.34959493,59.35205436,119.92,102.6776,4.2,5.51,4.83,285.48,0.37415
319,12/12/2017,1527.75,1530.84,1509.86,1510.21,1180563,-3.315037263,43.21158841,17.60890958,60.30934501,119.92,102.6776,4.2,5.51,4.83,285.48,0.28746
320,12/13/2017,1510.21,1520.81,1504.13,1520.74,1061851,-3.163202248,51.70837984,17.5425589,53.35575164,119.92,102.6776,4.2,5.51,4.83,285.48,0.33042
321,12/14/2017,1520.74,1524.39,1515.16,1520.15,1484361,-2.961129774,51.2129902,16.94880469,54.02605978,119.92,102.6776,4.2,5.51,4.83,285.48,0.00133
322,12/17/2017,1520.15,1520.95,1505.89,1509.14,1106039,-1.890775217,42.45510713,16.81389007,47.02679034,119.92,102.6776,4,5.82,4.4,340.54,0.31074
323,12/18/2017,1509.14,1516.9,1507.68,1508.25,1225054,-0.959633895,41.78856582,16.27146935,39.79439775,119.92,102.6776,4,5.82,4.4,340.54,0.26866
324,12/19/2017,1508.25,1510.9,1493.01,1493.76,1405971,0.936726216,32.27083164,16.38707868,33.24589785,119.92,102.6776,4,5.82,4.4,340.54,0.46788
325,12/20/2017,1493.49,1493.96,1482.52,1484.47,983108,3.152886119,27.61757613,16.03371592,25.62414435,119.92,102.6776,4,5.82,4.4,340.54,0.33738
326,12/21/2017,1484.47,1487.16,1469.01,1472.15,990908,5.836055431,22.62543758,16.18487907,19.78965231,119.92,102.6776,4,5.82,4.4,340.54,0.33417
327,12/24/2017,1472.15,1481.06,1466.46,1467.68,1457420,8.228327053,21.03373408,16.07167342,21.15427797,119.92,102.6776,4,5.82,4.4,340.54,0.35078
328,12/26/2017,1467.97,1470.84,1445.26,1447.04,1038298,11.65533955,15.29933595,16.7508396,21.09572777,119.92,102.6776,4,5.82,4.4,340.54,0.37945
329,12/27/2017,1447.04,1447.3,1421.29,1425.51,1368475,15.92498935,11.51940574,17.4122082,21.13619898,119.92,102.6776,4,5.82,4.4,340.54,-0.00198
330,12/28/2017,1425.51,1427.27,1409.31,1414.78,1861065,19.94462963,10.08639117,17.45133619,14.26333037,119.92,102.6776,4,5.82,4.4,340.54,0.30386
331,12/31/2017,1414.78,1414.87,1382.33,1390.58,1825182,24.79711555,7.619669209,18.52909789,6.276039617,119.92,102.6776,4,5.82,4.4,340.54,0.24482
332,1/1/2018,1390.59,1434.95,1390.59,1434.8,1141463,24.78881118,39.04811062,20.37487661,15.79445067,118.5,101.7444,4,5.82,4.4,340.54,0.21983
333,1/2/2018,1434.8,1453.85,1429.85,1437.24,1262417,24.30516746,40.34035016,20.633814,21.6951638,118.5,101.7444,4,5.82,4.4,340.54,0.22481
334,1/3/2018,1437.24,1439.24,1415.01,1416.61,890463,25.29496035,33.42670969,20.89068443,21.67286774,118.5,101.7444,4,5.82,4.4,340.54,0.266
335,1/4/2018,1416.61,1423.83,1416.61,1423.83,1360367,25.20622304,37.73585401,19.91420697,15.84036504,118.5,101.7444,4,5.82,4.4,340.54,0.39422
336,1/7/2018,1423.83,1435.23,1422.31,1431.8,751039,24.21366563,42.47819274,19.41462075,23.47531669,118.5,101.7444,4,5.82,4.4,340.54,0.36654
337,1/8/2018,1431.8,1448.78,1431.8,1443.8,855139,22.20281677,49.20004133,19.24071927,28.25670673,118.5,101.7444,4,5.82,4.4,340.54,0.20871
338,1/9/2018,1443.8,1457.9,1441.88,1456.07,924554,19.39553841,55.35518824,19.0106679,33.93651707,118.5,101.7444,4,5.82,4.4,340.54,0.49459
339,1/10/2018,1456.07,1457.89,1439.87,1440.29,1574481,18.23387544,46.91919935,18.9399059,35.01830465,118.5,101.7444,4,5.82,4.4,340.54,0.26677
340,1/14/2018,1440.29,1442.03,1426.45,1431.1,670645,17.84905259,42.56064662,18.69991262,33.86899062,118.5,101.7444,4,5.82,4.4,340.54,0.41587
341,1/16/2018,1431.1,1431.17,1408.88,1413.71,811759,18.73138167,35.38387562,18.95634744,34.56724721,118.5,101.7444,5,5.82,4.4,401.35,0.09675
342,1/17/2018,1413.71,1413.77,1399.39,1406.52,979196,19.78276335,32.7493593,18.62946548,36.03975628,118.5,101.7444,5,5.82,4.4,401.35,0.25697
343,1/21/2018,1406.52,1413.45,1402.31,1402.67,1676116,20.68817335,31.30908371,18.09450366,36.24602779,118.5,101.7444,5,5.82,4.4,401.35,0.28311
344,1/22/2018,1402.67,1407.28,1400.6,1402.09,954630,21.2080453,31.07155238,17.27918197,35.63459385,118.5,101.7444,5,5.82,4.4,401.35,0.08185
345,1/23/2018,1402.09,1402.94,1392.09,1393.04,828707,22.09560259,27.33751938,16.81995468,37.70826557,118.5,101.7444,5,5.82,4.4,401.35,0.06115
346,1/24/2018,1392.71,1397.1,1391.35,1394.73,938308,22.40436567,29.17155983,16.02924364,28.03149317,118.5,101.7444,5,5.82,4.4,401.35,0.22357
347,1/25/2018,1396.48,1404.53,1396.48,1404.53,662169,21.60918728,39.40502221,15.58429766,26.93907392,118.5,101.7444,5,5.82,4.4,401.35,0.14737
348,1/28/2018,1404.53,1411.68,1403.46,1405.95,851325,20.62664937,40.83423078,15.0582764,32.86617758,118.5,101.7444,5,5.82,4.4,401.35,0.29834
349,1/29/2018,1405.95,1407.86,1397.73,1402.23,715854,19.91854532,38.11668654,14.70625666,32.98307205,118.5,101.7444,5,5.82,4.4,401.35,0.33839
350,1/31/2018,1402.23,1405.99,1399.67,1404.49,749484,18.95648607,40.87495865,14.10723832,29.65284188,118.5,101.7444,5,5.82,4.4,401.35,0.15333
351,2/1/2018,1404.49,1415.18,1403.15,1411.52,1156360,17.4259099,49.02913896,13.95886416,29.56998704,119.04,103.1051,5,5.82,4.4,401.35,0.36491
352,2/4/2018,1411.52,1418.21,1409.62,1410.51,1141105,16.10872446,47.93326694,13.57537386,31.03803005,119.04,103.1051,5,5.82,4.4,401.35,0.23117
353,2/5/2018,1410.51,1413.14,1399.23,1400.05,915523,15.72758232,37.82929673,13.59927573,30.6054394,119.04,103.1051,5,5.82,4.4,401.35,0.20492
354,2/6/2018,1400.05,1401.58,1393.16,1394.03,709803,15.72996289,33.18415936,13.22932746,32.25762279,119.04,103.1051,5,5.82,4.4,401.35,0.26848
355,2/7/2018,1394.03,1395.25,1381.02,1382.02,742010,16.51063185,25.87135583,13.30080407,32.20517338,119.04,103.1051,5,5.82,4.4,401.35,0.25237
356,2/8/2018,1382.02,1391.12,1378.58,1391.03,688052,16.21536529,37.74667585,13.24646092,38.0509861,119.04,103.1051,5,5.82,4.4,401.35,0.51916
357,2/11/2018,1391.03,1394.37,1383.95,1384.71,670589,16.30340015,33.41424966,13.04457086,44.30031954,119.04,103.1051,5,5.82,4.4,401.35,0.38301
358,2/12/2018,1384.71,1385.87,1378.64,1380.29,684028,16.53917219,30.58176179,12.62924437,48.14855312,119.04,103.1051,5,5.82,4.4,401.35,0.25758
359,2/14/2018,1380.29,1389.04,1376.18,1388.94,931216,15.84538479,41.73467375,12.64572691,55.23164802,119.04,103.1051,6,4.7,4.87,471.86,0.18642
360,2/15/2018,1388.94,1426.56,1388.94,1424.95,1506634,12.24865238,67.11401884,14.42960356,62.75917976,119.04,103.1051,6,4.7,4.87,471.86,0.2981
361,2/18/2018,1424.95,1444.94,1413.07,1413.9,1429359,10.17259534,58.14634664,15.67534616,64.56047179,119.04,103.1051,6,4.7,4.87,471.86,0.17551
362,2/20/2018,1413.9,1424.38,1396.59,1396.72,1019690,9.800612238,46.90341162,16.54067858,55.47586333,119.04,103.1051,6,4.7,4.87,471.86,0.17782
363,2/21/2018,1396.72,1397.66,1386,1387.08,713642,10.16648745,41.68499442,16.19205868,54.76206298,119.04,103.1051,6,4.7,4.87,471.86,0.21621
364,2/22/2018,1387.08,1395.2,1382.09,1386.98,1086041,10.34526162,41.62955649,15.97191163,49.31388892,119.04,103.1051,6,4.7,4.87,471.86,0.18928
365,2/25/2018,1387.07,1389.31,1374.08,1374.73,598360,11.34464011,35.04230897,15.91891795,42.51117849,119.04,103.1051,6,4.7,4.87,471.86,0.05276
366,2/26/2018,1375.21,1379.75,1356.64,1358.95,1438886,13.25714872,28.36994773,16.43256666,35.3387707,119.04,103.1051,6,4.7,4.87,471.86,0.201
367,2/27/2018,1358.92,1377.59,1358.69,1364.81,1151965,14.1370099,33.77324471,16.6088119,45.38565323,119.04,103.1051,6,4.7,4.87,471.86,0.33781
368,2/28/2018,1364.81,1364.83,1343.8,1345.99,1337337,16.16656485,26.39497223,16.92461105,44.67991868,119.04,103.1051,6,4.7,4.87,471.86,0.10505
369,3/4/2018,1345.99,1345.79,1291.42,1304.43,1311948,20.88776527,16.9562174,19.61356741,42.80141636,119.09,103.9584,6,4.7,4.87,471.86,0.05096
370,3/5/2018,1304.48,1319.51,1286.26,1287.74,977047,25.68007028,14.54595446,20.58759831,36.20835303,119.09,103.9584,6,4.7,4.87,471.86,0.19952
371,3/6/2018,1287.74,1306.1,1267.23,1296.44,1448805,28.44805773,21.27650568,21.89348414,30.98054052,119.09,103.9584,6,4.7,4.87,471.86,0.40364
372,3/7/2018,1296.44,1315.13,1295.83,1315.13,1047494,28.8015743,34.13550882,21.70823527,38.36713374,119.09,103.9584,6,4.7,4.87,471.86,0.43277
373,3/11/2018,1315.13,1315.51,1283.85,1284.09,763591,31.22644827,25.99783268,22.41907561,33.28054074,119.09,103.9584,6,4.7,4.87,471.86,0.12779
374,3/12/2018,1289.52,1273.03,1277.01,1277.01,770498,33.33520766,24.46299285,21.60771307,27.74636827,119.09,103.9584,6,4.7,4.87,471.86,0.25735
375,3/13/2018,1277.01,1281.9,1276.68,1281.9,555722,34.2173957,27.85723042,20.43716213,23.67364848,119.09,103.9584,6,4.7,4.87,471.86,0.18733
376,3/14/2018,1281.9,1285.96,1279.28,1285.96,623885,34.19475219,30.83462425,19.4545077,29.06205933,119.09,103.9584,5.3,4.98,4.12,540.38,0.13092
377,3/15/2018,1285.96,1298.68,1284.75,1288.36,625467,33.59587477,32.72831431,19.0599,34.41795457,119.09,103.9584,5.3,4.98,4.12,540.38,0.16238
378,3/18/2018,1288.36,1292.72,1277.53,1278.96,833986,33.4936674,29.12464215,18.78347857,34.76760868,119.09,103.9584,5.3,4.98,4.12,540.38,0.1901
379,3/19/2018,1278.96,1281.34,1269.25,1270.52,771994,33.70517253,26.14248205,18.30537296,35.62378919,119.09,103.9584,5.3,4.98,4.12,540.38,-0.01579
380,3/20/2018,1270.52,1271.13,1249.6,1255.47,962952,34.68734695,21.59331714,18.53570346,35.30987468,119.09,103.9584,5.3,4.98,4.12,540.38,0.33255
381,3/21/2018,1255.47,1257.52,1224.39,1231.07,945537,37.00799817,16.29037234,19.57815322,25.41672758,119.09,103.9584,5.3,4.98,4.12,540.38,0.36599
382,3/22/2018,1231.07,1238.31,1207.57,1220.44,1077749,39.25240584,14.50031653,20.37542799,26.02997899,119.09,103.9584,5.3,4.98,4.12,540.38,0.54598
383,3/26/2018,1220.44,1220.44,1166.01,1168.55,1558804,44.70289725,8.956788942,22.80789742,26.81421042,119.09,103.9584,5.3,4.98,4.12,540.38,0.03512
384,3/27/2018,1168.55,1217.39,1134.92,1207.71,1511640,45.33991591,31.69546556,27.06947617,37.87659116,119.09,103.9584,5.3,4.98,4.12,540.38,0.30232
385,3/28/2018,1207.71,1222.95,1187.04,1204.81,1352290,45.55364944,31.03317726,27.70094216,47.29892175,119.09,103.9584,5.3,4.98,4.12,540.38,0.09529
386,3/29/2018,1204.81,1222.58,1204.69,1220.29,1427981,43.96710278,38.89699407,27.00016058,46.54266728,119.09,103.9584,5.3,4.98,4.12,540.38,0.17926
387,4/1/2018,1204.81,1222.63,1185.51,1196.24,1283013,44.14155081,32.29568962,27.72300625,45.5453291,119.5,105.0748,5.3,4.98,4.12,540.38,0.18971
388,4/2/2018,1196.24,1199.78,1191.24,1192.96,1070192,44.03684142,31.45561367,26.35279152,44.11446625,119.5,105.0748,5.3,4.98,4.12,540.38,0.07781
389,4/3/2018,1192.96,1200.35,1188.51,1199,679935,42.97113644,35.04560606,25.31616355,45.03742165,119.5,105.0748,5.3,4.98,4.12,540.38,0.3529
390,4/4/2018,1199,1227.97,1199.06,1226.45,902750,39.45673924,49.04127107,25.57715187,45.34812229,119.5,105.0748,5.3,4.98,4.12,540.38,0.28047
391,4/5/2018,1226.45,1250.49,1226.45,1250.39,1514369,34.34390111,58.12165513,25.46735531,46.23958413,119.5,105.0748,5.3,4.98,4.12,540.38,0.41749
392,4/8/2018,1250.39,1303.3,1250.19,1294.65,2312865,26.4160205,69.65601343,27.44182993,53.38731385,119.5,105.0748,5.3,4.98,4.12,540.38,0.27181
393,4/9/2018,1294.65,1316.6,1286.76,1287.78,2627832,20.45171495,66.38151833,27.61312779,62.57459296,119.5,105.0748,5.3,4.98,4.12,540.38,0.32653
394,4/10/2018,1287.78,1292,1266.85,1270.23,983159,16.94575801,58.30278421,27.43719009,56.17032471,119.5,105.0748,5.3,4.98,4.12,540.38,0.3393
395,4/11/2018,1270.23,1273.35,1257.92,1273.33,859282,13.75851816,59.31202476,26.57953366,56.06913199,119.5,105.0748,5.3,4.98,4.12,540.38,0.2039
396,4/12/2018,1273.33,1285.54,1273.37,1277.55,1329930,10.7679625,60.8022352,25.5531384,60.86624916,119.5,105.0748,5.3,4.98,4.12,540.38,0.33765
397,4/15/2018,1277.55,1280.9,1259.21,1280.15,666761,8.094815341,61.79692719,25.27719994,59.89502964,119.5,105.0748,6,5.15,4.53,606.68,0.25166
398,4/16/2018,1280.15,1302.1,1277.01,1297.57,1178738,4.518591035,68.06238139,25.26382851,58.15787734,119.5,105.0748,6,5.15,4.53,606.68,0.30364
399,4/17/2018,1297.57,1334.45,1297.58,1331.18,1910228,-1.015927621,76.60434534,26.09355505,57.66062946,119.5,105.0748,6,5.15,4.53,606.68,0.25053
400,4/18/2018,1331.18,1392.16,1327.78,1363.01,2440105,-7.879656737,81.89556897,28.82830112,59.26021212,119.5,105.0748,6,5.15,4.53,606.68,0.40164
401,4/19/2018,1363.01,1391.74,1361.18,1388.31,2663582,-15.18565924,85.00570127,28.95199389,68.69269816,119.5,105.0748,6,5.15,4.53,606.68,0.32431
402,4/22/2018,1388.31,1438.57,1388.66,1438.49,2889943,-24.7396423,89.23708167,30.47399433,76.76234028,119.5,105.0748,6,5.15,4.53,606.68,0.39612
403,4/23/2018,1438.49,1461.21,1398.41,1410.85,3114618,-29.73812313,75.66606594,32.78299474,78.93920344,119.5,105.0748,6,5.15,4.53,606.68,0.31623
404,4/24/2018,1410.85,1413.99,1391.19,1394.86,1719800,-32.03986027,68.69279537,32.06992368,68.09002435,119.5,105.0748,6,5.15,4.53,606.68,0.32333
405,4/25/2018,1394.86,1399.46,1384.59,1386.47,1107513,-32.80880121,65.06261439,30.84135771,62.4272557,119.5,105.0748,6,5.15,4.53,606.68,0.21847
406,4/26/2018,1386.47,1392.63,1354.19,1357.22,1353121,-30.70402502,53.65620715,31.38411787,57.63449096,119.5,105.0748,6,5.15,4.53,606.68,0.15669
407,4/29/2018,1357.22,1362.66,1337.93,1349.01,978074,-28.05015164,50.77337983,30.90882374,50.73680059,119.5,105.0748,6,5.15,4.53,606.68,0.22316
408,5/2/2018,1349.01,1360.87,1335.39,1360.38,785544,-26.55825482,54.66555335,30.52105061,58.26746859,115.9,108.0697,6,5.15,4.53,606.68,0.32176
409,5/3/2018,1360.38,1376.68,1360.41,1366.15,1480886,-25.54701652,56.67154284,29.50526128,62.00688183,115.9,108.0697,6,5.15,4.53,606.68,0.17819
410,5/6/2018,1366.15,1366.67,1353.4,1353.64,843410,-23.46565299,51.02347655,28.34559976,56.84369391,115.9,108.0697,6,5.15,4.53,606.68,0.38355
411,5/7/2018,1353.64,1353.79,1344,1345.37,1102548,-20.90782511,47.41868341,27.02019978,57.83699091,115.9,108.0697,6,5.15,4.53,606.68,0.23669
412,5/8/2018,1345.37,1361.02,1344.32,1361.02,1439393,-19.91399615,54.44605661,26.28304265,58.66511412,115.9,108.0697,6,5.15,4.53,606.68,0.20832
413,5/9/2018,1361.02,1365.62,1352.67,1356.15,654224,-18.51992507,51.95298588,25.33068246,59.20340681,115.9,108.0697,6,5.15,4.53,606.68,0.40438
414,5/10/2018,1356.15,1356.93,1348.45,1348.45,773210,-16.60240585,47.947597,24.12706229,54.22047938,115.9,108.0697,6,5.15,4.53,606.68,0.06394
415,5/14/2018,1348.45,1350.14,1337.44,1338.17,1007764,-14.09081779,42.85765457,23.31084355,47.01006041,115.9,108.0697,4.1,4.38,4.18,679.73,0.38936
416,5/15/2018,1338.17,1341.18,1332.41,1333.85,319260,-11.61785486,40.75961058,22.27221187,37.30172929,115.9,108.0697,4.1,4.38,4.18,679.73,0.29561
417,5/16/2018,1333.85,1338.45,1333.54,1338.01,423376,-9.879802934,43.81565059,21.03205388,27.2337945,115.9,108.0697,4.1,4.38,4.18,679.73,0.30765
418,5/17/2018,1338.01,1348.12,1337.65,1339.65,579041,-8.536317206,45.10384521,20.27762146,35.72627281,115.9,108.0697,4.1,4.38,4.18,679.73,0.22166
419,5/20/2018,1339.65,1356.94,1335.94,1339.19,769303,-7.349753548,44.77162134,20.32921993,43.52383235,115.9,108.0697,4.1,4.38,4.18,679.73,0.1912
420,5/21/2018,1339.19,1340.72,1332.27,1337.13,807533,-6.172021297,43.13006906,19.48070422,44.82380306,115.9,108.0697,4.1,4.38,4.18,679.73,0.10221
421,5/22/2018,1337.15,1338.29,1331.81,1332.82,1058075,-4.83514251,39.62290438,18.55208249,46.96435747,115.9,108.0697,4.1,4.38,4.18,679.73,0.23619
422,5/23/2018,1332.82,1333.05,1326.28,1328.27,693730,-3.369666052,36.05193133,17.71050517,38.57517661,115.9,108.0697,4.1,4.38,4.18,679.73,0.2234
423,5/24/2018,1328.27,1331.02,1317.34,1318.22,808792,-1.381390582,29.31789287,17.42261194,32.31713502,115.9,108.0697,4.1,4.38,4.18,679.73,0.20786
424,5/27/2018,1318.22,1318.3,1300.13,1300.41,1023736,1.612858183,21.21505723,17.4759968,34.35609908,115.9,108.0697,4.1,4.38,4.18,679.73,0.23672
425,5/28/2018,1300.41,1336.71,1291.34,1336.39,1366597,1.0702,52.08435547,19.4684256,42.64047498,115.9,108.0697,4.1,4.38,4.18,679.73,0.54413
426,5/29/2018,1336.39,1340.6,1322.34,1327.21,848794,1.365152135,46.6978195,19.38210949,43.81214369,115.9,108.0697,4.1,4.38,4.18,679.73,0.20422
427,5/30/2018,1327.21,1341.71,1318.24,1322.27,797537,1.974756776,43.88007382,19.67410167,33.09489473,115.9,108.0697,4.1,4.38,4.18,679.73,0.43384
428,5/31/2018,1327.21,1323.11,1305.61,1307.66,708147,3.595332984,36.387535,19.51880869,32.71989589,115.9,108.0697,4.1,4.38,4.18,679.73,0.23733
429,6/3/2018,1307.66,1307.63,1273.02,1273.95,997338,7.513159551,25.0156963,20.59889378,32.97387012,120.3,108.4841,4.1,4.38,4.18,679.73,0.23179
430,6/4/2018,1273.95,1281.98,1258.58,1268.84,1090603,10.90469707,23.71915226,20.7989728,33.1315157,120.3,108.4841,4.1,4.38,4.18,679.73,0.22737
431,6/6/2018,1268.84,1295.82,1268.91,1282.75,497592,12.3279849,34.39845463,21.24047474,37.19117716,120.3,108.4841,4.1,4.38,4.18,679.73,0.32479
432,6/7/2018,1282.75,1285.84,1256.75,1257.07,1441277,15.3511536,26.49653999,21.80115512,33.4531355,120.3,108.4841,4.1,4.38,4.18,679.73,0.32744
433,6/10/2018,1257.07,1259.04,1231.06,1231.64,1176034,19.57339513,20.98772673,22.24250118,26.78286092,120.3,108.4841,4.1,4.38,4.18,679.73,0.34674
434,6/11/2018,1231.64,1252.7,1223.78,1241.19,1187152,21.89653713,27.51762228,22.71946538,26.12609446,120.3,108.4841,4.1,4.38,4.18,679.73,0.44651
435,6/12/2018,1241.19,1244.85,1230.42,1239.26,957127,23.62108955,26.99734533,22.12736071,25.54866792,120.3,108.4841,4.1,4.38,4.18,679.73,0.2101
436,6/13/2018,1239.26,1243.1,1235.01,1242.07,635010,24.47888886,29.2447399,21.12469209,32.65298151,120.3,108.4841,4.1,4.38,4.18,679.73,0.319
437,6/14/2018,1239.26,1252.87,1241.85,1247.3,912750,24.45478418,33.63246716,20.40292837,37.44173228,120.3,108.4841,4.1,4.38,4.18,679.73,0.22468
438,6/17/2018,1247.3,1248.62,1232.41,1233.23,664521,25.2796049,28.20342662,20.10343349,37.29324135,120.3,108.4841,4.2,3.74,6.49,755.06,0.25555
439,6/18/2018,1233.23,1235.15,1221.92,1235.15,493913,25.48458291,29.98302795,19.61247395,30.52238166,120.3,108.4841,4.2,3.74,6.49,755.06,0.20035
440,6/19/2018,1235.15,1236.48,1223.93,1226.18,587558,26.07031117,26.44901866,19.10801153,21.35954416,120.3,108.4841,4.2,3.74,6.49,755.06,0.01949
441,6/20/2018,1226.18,1226.83,1217.46,1217.84,2591909,26.89741666,23.48000681,18.41243927,21.92718192,120.3,108.4841,4.2,3.74,6.49,755.06,0.30902
442,6/21/2018,1217.84,1225.43,1211.31,1218.46,623211,27.18945183,24.20978196,18.10583647,19.27667028,120.3,108.4841,4.2,3.74,6.49,755.06,0.39984
443,6/24/2018,1218.46,1227.74,1216.21,1219.81,750926,27.0007107,25.98329298,17.63613386,23.86914007,120.3,108.4841,4.2,3.74,6.49,755.06,0.45389
444,6/25/2018,1219.81,1220.76,1209.02,1210.09,574781,27.3205208,21.75422427,17.21498145,24.38430456,120.3,108.4841,4.2,3.74,6.49,755.06,0.23421
445,6/26/2018,1219.81,1211.17,1194.35,1194.8,621796,28.47945441,16.79318425,17.18676848,16.8683987,120.3,108.4841,4.2,3.74,6.49,755.06,0.10921
446,6/27/2018,1194.8,1205.53,1190.95,1199.42,583732,28.69435163,22.92154767,17.00057074,16.75658939,120.3,108.4841,4.2,3.74,6.49,755.06,0.30326
447,6/28/2018,1199.42,1203.96,1197.34,1198.54,1148369,28.60591666,22.5564203,16.2591014,22.609498,120.3,108.4841,4.2,3.74,6.49,755.06,0.18404
448,7/1/2018,1198.54,1199.05,1183.52,1184.53,619741,29.3282435,17.4501574,16.20702273,22.73078328,121.3,109.8338,4.2,3.74,6.49,755.06,0.13743
449,7/2/2018,1184.53,1187.04,1174.83,1179.71,672103,29.94444551,16.01130412,15.9215211,23.8928723,121.3,109.8338,4.2,3.74,6.49,755.06,0.12711
450,7/3/2018,1179.71,1183.03,1174.56,1180.36,915136,30.03412577,17.07524037,15.3892696,16.07990676,121.3,109.8338,4.2,3.74,6.49,755.06,0.352275
451,7/4/2018,1180.36,1190.17,1175.88,1188.4,833891,29.12075132,29.77206861,15.31075034,17.79677812,121.3,109.8338,4.2,3.74,6.49,755.06,0.22581
452,7/5/2018,1188.4,1224.41,1188.37,1224.41,1213674,25.20069155,60.79438702,16.79141103,24.98785241,121.3,109.8338,4.2,3.74,6.49,755.06,0.05097
453,7/8/2018,1224.41,1240.93,1224.37,1224.39,1250282,21.84382772,60.77718182,16.77488167,33.85847676,121.3,109.8338,4.2,3.74,6.49,755.06,0.20784
454,7/9/2018,1224.39,1226.09,1204.95,1206.43,1097067,20.39758025,46.99612498,17.08667584,31.85196612,121.3,109.8338,4.2,3.74,6.49,755.06,0.07056
455,7/10/2018,1206.43,1214.45,1202.79,1205.93,876611,19.07191536,46.65629337,16.69905613,30.66346075,121.3,109.8338,4.2,3.74,6.49,755.06,-0.02466
456,7/11/2018,1205.93,1221.75,1204.29,1205.64,1267531,17.83907916,46.43159948,16.75340927,42.67090942,121.3,109.8338,4.2,3.74,6.49,755.06,0.26489
457,7/12/2018,1205.64,1210.6,1190.09,1191.98,1620880,17.75957412,36.79945419,17.02173718,35.38847013,121.3,109.8338,4.2,3.74,6.49,755.06,0.13969
458,7/15/2018,1205.64,1200.31,1192,1200.09,667434,16.84794396,44.66339051,16.40089881,33.12247795,121.3,109.8338,4.2,3.74,6.49,755.06,0.35527
459,7/16/2018,1200.09,1212.36,1197.06,1212.36,1176592,14.96290103,54.53836206,16.32226318,37.87879083,121.3,109.8338,4.2,3.31,1.88,73.95,0.23785
460,7/17/2018,1212.36,1214.85,1202.85,1204.31,514161,13.9576634,48.0476192,16.01353009,44.82671387,121.3,109.8338,4.2,3.31,1.88,73.95,0.12002
461,7/18/2018,1204.31,1205.15,1196.21,1198.77,477687,13.45295968,43.89895497,15.50827794,40.84635212,121.3,109.8338,4.2,3.31,1.88,73.95,0.16204
462,7/19/2018,1198.77,1199.54,1192.78,1193.39,1918648,13.33340025,40.02635308,14.88340095,42.91565514,121.3,109.8338,4.2,3.31,1.88,73.95,0.16512
463,7/22/2018,1193.39,1194,1181.12,1181.66,661246,14.02350725,32.75671682,14.74030088,39.08612224,121.3,109.8338,4.2,3.31,1.88,73.95,0.18047
464,7/23/2018,1181.66,1194.9,1181.4,1194.5,673053,13.38010382,45.30370495,14.65170796,43.60471833,121.3,109.8338,4.2,3.31,1.88,73.95,0.35752
465,7/24/2018,1194.5,1213.15,1194.09,1199.27,1189689,12.34302017,49.35443463,14.96658596,42.69034442,121.3,109.8338,4.2,3.31,1.88,73.95,0.33857
466,7/25/2018,1194.5,1200,1192.26,1194.35,629717,11.78230769,45.3567214,14.45040125,36.00246989,121.3,109.8338,4.2,3.31,1.88,73.95,0.15042
467,7/26/2018,1194.35,1197,1188.15,1191.2,792055,11.46001377,42.79589061,14.05037259,28.81680265,121.3,109.8338,4.2,3.31,1.88,73.95,0.11747
468,7/29/2018,1191.2,1196.79,1191.2,1194.82,781484,10.78813091,46.78024554,13.44606026,35.6656677,121.3,109.8338,4.2,3.31,1.88,73.95,0.26027
469,7/30/2018,1194.82,1198.56,1193.17,1194.38,1284944,10.17388502,46.32769871,12.87062739,42.43135731,121.3,109.8338,4.2,3.31,1.88,73.95,0.21973
470,7/31/2018,1194.38,1196.56,1189.77,1191.47,578933,9.80883328,43.14278664,12.43629686,34.72411935,121.3,109.8338,4.2,3.31,1.88,73.95,0.18472
471,8/1/2018,1191.47,1194.61,1190.04,1193.87,766789,9.219589514,46.63408405,11.87441851,41.06107482,123.3,111.2484,4.2,3.31,1.88,73.95,0.36984
472,8/2/2018,1193.87,1195.94,1191.13,1191.31,672368,8.85708127,43.35735392,11.36981719,43.96901234,123.3,111.2484,4.2,3.31,1.88,73.95,0.22403
473,8/5/2018,1191.31,1192.53,1188.44,1189.88,597597,8.586203515,41.47886736,10.84983025,38.44733716,123.3,111.2484,4.2,3.31,1.88,73.95,0.21346
474,8/6/2018,1189.88,1192.97,1188.05,1189.67,796734,8.292881017,41.17657532,10.42627094,30.12223797,123.3,111.2484,4.2,3.31,1.88,73.95,0.41016
475,8/7/2018,1189.67,1192.06,1186.26,1188.21,909341,8.085031413,38.90223306,10.09582302,29.42325839,123.3,111.2484,4.2,3.31,1.88,73.95,0.17307
476,8/8/2018,1188.21,1190.3,1186.09,1187.32,474861,7.901046322,37.44740271,9.67540709,28.40144009,123.3,111.2484,4.2,3.31,1.88,73.95,0.26445
477,8/9/2018,1187.32,1189.23,1179.25,1180.63,869307,8.200533259,28.27593539,9.697163726,32.21036337,123.3,111.2484,4.2,3.31,1.88,73.95,0.1171
